"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"lilac-leaf-468","Gene","0.3","24841","12390","remove_annotations_randomly","2","4","0.7518948964123294","48","0.7396607318098977","finished","-","possible961","","2022-10-16T02:01:30.000Z","34169","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7456716839799308","0.7337459147486267","0.6581562575745336","0.7853080111828786","0.566441832974063","19","0.3178814460017927","0.0000015881475061178206","0","0.7631328302439739","0.7409831400725617","74905","None","48"
"electric-sea-140","CellLine","0.3","750","540","remove_annotations_randomly","0","5","0.641429179072735","48","0.6489104116222759","finished","-","possible961","","2022-10-15T07:02:33.000Z","6045","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7127659574468085","0.5955555555555555","0.6157826649417852","0.7368421052631579","0.5288888888888889","19","0.11085011517362936","1.515698659204645e-8","0","0.6817359855334539","0.6056224899598394","12592","None",""
"vibrant-fog-229","Species","0.3","1587","678","remove_annotations_randomly","1","5","0.745014245014245","48","0.8038976857490864","finished","-","possible961","","2022-10-15T08:54:35.000Z","6546","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7942238267148014","0.813810110974106","0.7034965034965034","0.8126009693053312","0.6202219482120839","19","0.07049493599133375","2.068578942271415e-8","0","0.7623906705539358","0.7284122562674095","15195","None","48"
"mild-spaceship-363","Disease","0.3","4268","1988","remove_annotations_randomly","3","5","0.8161453353367026","48","0.814004376367615","finished","-","possible961","","2022-10-15T13:14:36.000Z","7404","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8325872873769025","0.7962328767123288","0.7292436560729244","0.8589669181659896","0.6335616438356164","19","0.18830422029413027","5.07603632286191e-7","0","0.8363661814109743","0.7968791677780741","16895","None","48"
"drawn-snowflake-404","Disease","0.3","4268","1975","remove_annotations_randomly","4","5","0.8263066897193776","48","0.8309589623644483","finished","-","possible961","","2022-10-15T15:18:02.000Z","7396","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8255175327418673","0.836472602739726","0.7486682808716706","0.8617614269788183","0.6618150684931506","19","0.17760597940148978","6.978811579756439e-7","0","0.8240053050397877","0.8286209655908242","16895","None","48"
"quiet-glitter-472","Gene","0.3","24615","1625","remove_surfaceforms_randomly","2","4","0.6459464816650149","48","0.6349278319353133","finished","-","possible961","","2022-10-16T02:15:49.000Z","35033","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6952420355812992","0.5842430985327863","0.6333925674109557","0.7125597566275532","0.5700577150406787","19","0.4376177535526997","3.365663578733802e-7","0","0.7294949856733525","0.5795688980579071","74905","None","48"
"restful-fog-405","Disease","0.3","4227","250","remove_surfaceforms_randomly","4","5","0.6942161456333052","48","0.6991751576904416","finished","-","possible961","","2022-10-15T15:20:11.000Z","7356","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8068309070548713","0.6168664383561644","0.695631067961165","0.8032511210762332","0.6134417808219178","19","0.3183709393287527","8.001236892596352e-9","0","0.8185111392863612","0.6026940517471325","16895","None","48"
"misty-leaf-380","CellLine","0.3","743","109","remove_surfaceforms_randomly","4","5","0.6042296072507554","48","0.6068268015170669","finished","-","possible961","","2022-10-15T13:38:23.000Z","5936","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7038123167155426","0.5333333333333333","0.5807291666666667","0.7012578616352201","0.4955555555555556","19","0.1643747632347402","1.8368526752965407e-9","0","0.6529850746268657","0.5622489959839357","12592","None","48"
"cool-wave-364","Disease","0.3","4247","289","remove_surfaceforms_randomly","3","5","0.7142748728845717","48","0.6955674622503653","finished","-","possible961","","2022-10-15T13:15:33.000Z","7476","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8067796610169492","0.6113013698630136","0.6955674622503653","0.8067796610169492","0.6113013698630136","19","0.29324572403793747","7.983426257851534e-9","0","0.8286670188413453","0.6276340357428648","16895","None","48"
"divine-elevator-224","CellLine","0.3","750","529","remove_annotations_randomly","1","5","0.648252050064739","48","0.6768867924528302","finished","-","possible961","","2022-10-15T08:43:20.000Z","5987","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7211055276381909","0.6377777777777778","0.6571056062581487","0.7949526813880127","0.56","19","0.11211369612387248","8.671720024722162e-9","0","0.7005597014925373","0.6032128514056225","12592","None","48"
"sage-donkey-144","Disease","0.3","4233","299","remove_surfaceforms_randomly","0","5","0.6796319844416188","48","0.6852646638054362","finished","-","possible961","","2022-10-15T07:03:37.000Z","7449","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.7734122712594187","0.615154109589041","0.678239608801956","0.7907639680729761","0.59375","19","0.2826096048129016","1.7596390534890817e-8","0","0.773803440640436","0.6058949053080822","16895","None",""
"gentle-haze-222","CellLine","0.3","743","156","remove_surfaceforms_randomly","1","5","0.6098974587605884","48","0.5997392438070405","finished","-","possible961","","2022-10-15T08:42:04.000Z","5894","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_surfaceforms_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7255520504731862","0.5111111111111111","0.5748344370860927","0.7114754098360656","0.4822222222222222","19","0.1416265650519303","7.576406915177358e-9","0","0.685370741482966","0.5493975903614458","12592","None","48"
"brisk-water-283","Species","0.3","1587","694","remove_annotations_randomly","2","5","0.7206838877532058","48","0.7819935691318328","finished","-","possible961","","2022-10-15T10:43:44.000Z","6579","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8172043010752689","0.749691738594328","0.7424242424242424","0.8408736349453978","0.6646115906288532","19","0.0653021176240566","5.087151748739415e-9","0","0.7728178557194101","0.6751392757660167","15195","None","48"
"divine-valley-281","CellLine","0.3","750","508","remove_annotations_randomly","2","5","0.6553359683794466","48","0.720357941834452","finished","-","possible961","","2022-10-15T10:23:10.000Z","5901","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.3","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7252252252252253","0.7155555555555555","0.6567164179104478","0.7457627118644068","0.5866666666666667","19","0.10123734003199","9.376606612931935e-9","0","0.645136186770428","0.665863453815261","12592","None","48"
